age,gender,income,education,political_leaning,religious_level,donated_before,donation_frequency,trust_charities,charities_rated_by_effectiveness,objective_measures_help,charities_match_my_values,country,province,chosen_option,don_gender,don_age,don_identifiability,don_relatedness,don_num_recipients,don_cause,don_brand,don_location,don_region
,Female,13842.91,High school diploma,10,3,Unknown,Unknown,0.47,0.8,0.55,0.41,Indonesia,Nusa Tenggara,1,,adult,,,233,clean water,high-recognition,East Asia,near
,Female,13842.91,High school diploma,10,3,Unknown,Unknown,0.47,0.8,0.55,0.41,Indonesia,Nusa Tenggara,1,,child,,,250,nutritious meals,low-recognition,East Asia,near
,Female,13842.91,High school diploma,10,3,Unknown,Unknown,0.47,0.8,0.55,0.41,Indonesia,Nusa Tenggara,0,male,,unnamed,,7,assault victim support,,North Africa,far
,Female,13842.91,High school diploma,10,3,Unknown,Unknown,0.47,0.8,0.55,0.41,Indonesia,Nusa Tenggara,1,female,,,,111,clean water,high-recognition,East Asia,near
,Female,13842.91,High school diploma,10,3,Unknown,Unknown,0.47,0.8,0.55,0.41,Indonesia,Nusa Tenggara,1,,senior,unnamed,,256,assault victim support,,East Asia,near
,Female,13842.91,High school diploma,10,3,Unknown,Unknown,0.47,0.8,0.55,0.41,Indonesia,Nusa Tenggara,1,,adult,,,266,assault victim support,high-recognition,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,,,named,,117,nutritious meals,high-recognition,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,female,,,,2,assault victim support,high-recognition,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,,child,,,287,medication,low-recognition,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,,,named,,186,assault victim support,low-recognition,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,,,named,,196,nutritious meals,low-recognition,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,,,unnamed,,234,nutritious meals,,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,female,,unnamed,,45,clean water,,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,male,,unnamed,,113,assault victim support,,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,,adult,,,1,nutritious meals,low-recognition,East Asia,near
23.0,Male,8781.19,Graduate degree,10,1,Yes,Less than once a year,1.0,0.54,0.15,0.48,Indonesia,Papua,1,,adult,,,237,nutritious meals,low-recognition,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,,adult,unnamed,,142,clean water,,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,,,unnamed,,67,nutritious meals,,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,,child,,,65,nutritious meals,low-recognition,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,,senior,,,235,nutritious meals,low-recognition,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,female,,,,12,clean water,high-recognition,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,,,unnamed,,113,clean water,low-recognition,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,,adult,unnamed,,108,nutritious meals,,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,,senior,,,229,medication,high-recognition,East Asia,near
36.0,Female,3464.57,Graduate degree,4,3,Unknown,Unknown,0.76,0.87,0.38,0.9,Indonesia,Kepulauan Bangka Belitung,1,,,unnamed,,138,nutritious meals,,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,male,,unnamed,,147,clean water,,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,male,,,,227,assault victim support,low-recognition,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,,senior,unnamed,,35,assault victim support,,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,,adult,unnamed,,270,medication,,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,female,,,,203,clean water,high-recognition,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,female,,,,111,clean water,low-recognition,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,female,,,,239,assault victim support,high-recognition,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,,senior,unnamed,,290,clean water,,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,,,unnamed,,16,nutritious meals,high-recognition,East Asia,near
37.0,Female,26522.41,Graduate degree,3,0,Unknown,Unknown,0.33,0.74,0.81,1.0,Indonesia,Maluku Utara,1,male,,,,147,assault victim support,high-recognition,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,,unnamed,,233,assault victim support,high-recognition,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,child,,,175,assault victim support,low-recognition,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,,unnamed,,131,assault victim support,,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,0,,,unnamed,,196,medication,low-recognition,Eastern Europe,far
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,senior,,,229,medication,high-recognition,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,adult,,,280,nutritious meals,low-recognition,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,,unnamed,,17,assault victim support,,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,adult,,,62,clean water,low-recognition,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,senior,,,198,clean water,low-recognition,East Asia,near
18.0,Female,9316.37,Bachelor’s degree,7,0,No,Unknown,0.49,0.4,0.81,0.59,Indonesia,Maluku,1,,adult,,,65,nutritious meals,low-recognition,East Asia,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,male,,,,84,medication,high-recognition,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,,adult,,,281,clean water,high-recognition,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,,,unnamed,,144,medication,high-recognition,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,,,named,,117,nutritious meals,high-recognition,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,,child,unnamed,,232,medication,,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,male,,unnamed,,101,assault victim support,,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,male,,,,222,assault victim support,high-recognition,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,female,,unnamed,,277,medication,,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,female,,,,248,clean water,low-recognition,Central Africa,near
27.0,Male,,Some college education,6,1,Yes,Less than once a year,1.0,0.55,1.0,0.53,Lebanon,Al Biqā‘,1,,,named,,40,clean water,low-recognition,Central Africa,near
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,1,,adult,,,70,clean water,high-recognition,Central Africa,near
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,1,,child,,,120,clean water,high-recognition,Central Africa,near
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,1,,senior,,,157,nutritious meals,high-recognition,Central Africa,near
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,1,,,unnamed,,218,assault victim support,low-recognition,Central Africa,near
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,0,female,,,,281,nutritious meals,low-recognition,Eastern Europe,far
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,1,male,,,,39,medication,low-recognition,Central Africa,near
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,1,,senior,,,153,medication,high-recognition,Central Africa,near
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,0,,senior,,,134,medication,low-recognition,South America,far
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,1,,adult,unnamed,,38,medication,,Central Africa,near
26.0,Female,47169.87,High school diploma,6,6,Yes,Less than once a year,0.72,1.0,0.73,0.53,Lebanon,Ash Shimāl,1,,,unnamed,,97,nutritious meals,low-recognition,Central Africa,near
30.0,Female,69151.36,High school diploma,7,3,Yes,More than once a month,0.28,0.4,0.91,0.67,Lebanon,Jabal Lubnān,1,female,,unnamed,,244,nutritious meals,,Central Africa,near
30.0,Female,69151.36,High school diploma,7,3,Yes,More than once a month,0.28,0.4,0.91,0.67,Lebanon,Jabal Lubnān,1,,senior,,,125,clean water,low-recognition,Central Africa,near
30.0,Female,69151.36,High school diploma,7,3,Yes,More than once a month,0.28,0.4,0.91,0.67,Lebanon,Jabal Lubnān,1,,,named,,35,clean water,high-recognition,Central Africa,near
30.0,Female,69151.36,High school diploma,7,3,Yes,More than once a month,0.28,0.4,0.91,0.67,Lebanon,Jabal Lubnān,1,female,,,,195,medication,low-recognition,Central Africa,near
30.0,Female,69151.36,High school diploma,7,3,Yes,More than once a month,0.28,0.4,0.91,0.67,Lebanon,Jabal Lubnān,1,,child,unnamed,,128,assault victim support,,Central Africa,near
30.0,Female,69151.36,High school diploma,7,3,Yes,More than once a month,0.28,0.4,0.91,0.67,Lebanon,Jabal Lubnān,1,male,,,,21,nutritious meals,low-recognition,Central Africa,near
30.0,Female,69151.36,High school diploma,7,3,Yes,More than once a month,0.28,0.4,0.91,0.67,Lebanon,Jabal Lubnān,1,,senior,,,127,nutritious meals,high-recognition,Central Africa,near
30.0,Female,69151.36,High school diploma,7,3,Yes,More than once a month,0.28,0.4,0.91,0.67,Lebanon,Jabal Lubnān,1,male,,unnamed,,276,medication,,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,male,,unnamed,,222,nutritious meals,,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,female,,,,51,nutritious meals,low-recognition,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,,adult,unnamed,,188,nutritious meals,,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,female,,,,211,medication,high-recognition,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,,adult,unnamed,,36,assault victim support,,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,,senior,,,204,assault victim support,high-recognition,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,male,,,,123,clean water,high-recognition,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,,adult,unnamed,,146,clean water,,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,,senior,,,290,clean water,high-recognition,Central Africa,near
25.0,Female,248.26,High school diploma,4,4,No,Unknown,0.79,1.0,0.65,0.8,Lebanon,Ash Shimāl,1,,child,,,163,clean water,low-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,,,unnamed,,269,nutritious meals,high-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,,,unnamed,,179,medication,low-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,female,,,,23,nutritious meals,low-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,,adult,,,265,nutritious meals,low-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,female,,,,100,clean water,high-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,,,unnamed,,156,assault victim support,,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,female,,,,59,medication,high-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,,child,,,148,medication,low-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,female,,,,72,medication,low-recognition,Central Africa,near
,Male,6799.27,Unknown,7,2,Yes,Less than once a month,0.82,0.39,0.23,1.0,Lebanon,An Nabaţīyah,1,,senior,unnamed,,106,nutritious meals,,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,,child,,,26,assault victim support,low-recognition,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,female,,unnamed,,239,clean water,,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,,senior,unnamed,,172,medication,,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,,,unnamed,,108,clean water,,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,male,,unnamed,,222,nutritious meals,,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,male,,unnamed,,277,assault victim support,,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,,child,unnamed,,187,medication,,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,male,,,,172,medication,low-recognition,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,female,,,,189,clean water,high-recognition,Central Africa,near
26.0,Unknown,95173.96,Bachelor’s degree,10,0,Yes,More than once a month,0.53,0.91,0.6,0.78,Lebanon,Bayrūt,1,female,,,,206,nutritious meals,low-recognition,Central Africa,near
18.0,Male,133.9,High school diploma,9,4,Unknown,Unknown,0.51,0.35,0.63,0.87,Lebanon,Bayrūt,1,,adult,unnamed,,276,nutritious meals,,Central Africa,near
18.0,Male,133.9,High school diploma,9,4,Unknown,Unknown,0.51,0.35,0.63,0.87,Lebanon,Bayrūt,1,,child,unnamed,,46,nutritious meals,,Central Africa,near
18.0,Male,133.9,High school diploma,9,4,Unknown,Unknown,0.51,0.35,0.63,0.87,Lebanon,Bayrūt,1,male,,,,27,assault victim support,low-recognition,Central Africa,near
18.0,Male,133.9,High school diploma,9,4,Unknown,Unknown,0.51,0.35,0.63,0.87,Lebanon,Bayrūt,1,,child,unnamed,,16,clean water,,Central Africa,near
18.0,Male,133.9,High school diploma,9,4,Unknown,Unknown,0.51,0.35,0.63,0.87,Lebanon,Bayrūt,1,female,,,,267,nutritious meals,low-recognition,Central Africa,near
18.0,Male,133.9,High school diploma,9,4,Unknown,Unknown,0.51,0.35,0.63,0.87,Lebanon,Bayrūt,1,,,unnamed,,139,nutritious meals,high-recognition,Central Africa,near
18.0,Male,133.9,High school diploma,9,4,Unknown,Unknown,0.51,0.35,0.63,0.87,Lebanon,Bayrūt,1,male,,unnamed,,211,medication,,Central Africa,near
18.0,Male,133.9,High school diploma,9,4,Unknown,Unknown,0.51,0.35,0.63,0.87,Lebanon,Bayrūt,1,male,,unnamed,,116,assault victim support,,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,0,,adult,unnamed,,104,medication,,East Asia,far
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,,child,unnamed,,38,nutritious meals,,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,,child,,,274,nutritious meals,high-recognition,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,male,,,,74,assault victim support,low-recognition,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,,,unnamed,,269,medication,,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,female,,,,271,assault victim support,low-recognition,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,male,,,,188,nutritious meals,high-recognition,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,,adult,,,160,medication,low-recognition,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,female,,unnamed,,253,nutritious meals,,Central Africa,near
32.0,Unknown,91.3,Graduate degree,10,0,Yes,More than once a month,0.63,0.64,1.0,1.0,Lebanon,Aakkâr,1,,,unnamed,,147,assault victim support,,Central Africa,near
30.0,Male,24454.4,Graduate degree,10,4,No,Unknown,0.0,0.75,0.77,0.89,Lebanon,Baalbek-Hermel,1,male,,,,251,clean water,high-recognition,Central Africa,near
30.0,Male,24454.4,Graduate degree,10,4,No,Unknown,0.0,0.75,0.77,0.89,Lebanon,Baalbek-Hermel,1,,senior,,,290,clean water,high-recognition,Central Africa,near
